Date,Close,High,Low,Open,Volume,log_return,simple_return,vol_20d,VIX,year,month
2015-02-05,170.6964111328125,170.84548307699293,169.57842841538633,169.65295806926244,97953200,0.010044502856731731,0.01009511820226483,0.1653702006748137,16.850000381469727,2015,2
2015-02-06,170.224365234375,171.62392538305807,169.70263242153572,171.0607829977601,125672000,-0.002769242784981419,-0.0027654119691492562,0.1535398327402499,17.290000915527344,2015,2
2015-02-09,169.46250915527344,170.29892707677755,169.05671548674957,169.57844839821885,87219000,-0.004485644951179804,-0.004475599471630232,0.1515992788491396,18.549999237060547,2015,2
2015-02-10,171.267822265625,171.5245439299293,169.50387805595938,170.49765727271208,96164200,0.010596825920474996,0.010653171131187467,0.15290493295948904,17.229999542236328,2015,2
2015-02-11,171.36720275878906,171.79783959611729,170.45625528479763,171.10220422257584,91087800,0.0005800953708329547,0.0005802636586920151,0.15224961155856379,16.959999084472656,2015,2
2015-02-12,173.0151824951172,173.0731584193076,171.40031038702816,172.1621984422182,97545900,0.009570712012290983,0.00961665773729048,0.15249594683990322,15.34000015258789,2015,2
2015-02-13,173.72743225097656,173.7771186932326,172.88272482333429,173.13945916904026,93670400,0.004108238949157278,0.004116689330888601,0.14677714712642198,14.6899995803833,2015,2
2015-02-17,174.00067138671875,174.17458652213574,173.1642536922928,173.412685833708,76968200,0.0015715680678180697,0.0015728036280848734,0.14155539325509955,15.800000190734863,2015,2
2015-02-18,174.0172576904297,174.09178734139812,173.36301927923287,173.6280304423576,80652900,9.531867376753814e-05,9.532321673666466e-05,0.1417261605416724,15.449999809265137,2015,2
2015-02-19,173.89303588867188,174.25741993425422,173.2802196633091,173.4210021106608,91462500,-0.0007141025104990023,-0.0007138475999822758,0.14153967010811114,15.289999961853027,2015,2
2015-02-20,174.93649291992188,175.01102257016245,172.85785111829873,173.47895680982546,140896400,0.005982636545084397,0.00600056825690265,0.13400015518412609,14.300000190734863,2015,2
2015-02-23,174.91163635253906,174.91163635253906,174.30708442736932,174.68803478245675,74411100,-0.00014209918730353905,-0.00014208909169222128,0.13176266615065318,14.5600004196167,2015,2
2015-02-24,175.40855407714844,175.6073124786013,174.53900344588288,174.83713472984738,72472300,0.002836936445339439,0.0028409643576132737,0.13181657713004286,13.6899995803833,2015,2
2015-02-25,175.25946044921875,175.76462689715748,174.9199196518574,175.284303664984,73061700,-0.0008503406683095316,-0.000849979231138942,0.1201735788572153,13.84000015258789,2015,2
2015-02-26,175.05245971679688,175.32574778048672,174.44790765025743,175.16839895868685,72697900,-0.0011818082377352385,-0.0011811101773980814,0.10720125464252814,13.90999984741211,2015,2
2015-02-27,174.4562225341797,175.21811089695592,174.40653608562948,174.95309965611298,108076000,-0.003411862373015249,-0.0034060485844173982,0.10645279557321474,13.34000015258789,2015,2
2015-03-02,175.55760192871094,175.6155652234063,174.50585939965265,174.55554583408522,87491400,0.00629336873403012,0.006313213587526123,0.09186542614883808,13.039999961853027,2015,3
2015-03-03,174.83706665039062,175.6072440992467,173.97580585231876,175.1269209600899,110325800,-0.004112712655479087,-0.0041042670348897525,0.08833802739838595,13.859999656677246,2015,3
2015-03-04,174.10008239746094,174.31540714911114,173.13115892432225,174.24086485392425,114497200,-0.00422417246666586,-0.0042152631993270795,0.07858241377896279,14.229999542236328,2015,3
2015-03-05,174.29051208496094,174.57207691413313,173.78534570959891,174.42300500453146,76873000,0.0010931965987645916,0.0010937943559685692,0.07624230732323758,14.039999961853027,2015,3
2015-03-06,171.8392791748047,173.85994549150837,171.5080277875941,173.42930857899026,188128000,-0.01416390008397039,-0.01406406396328308,0.08796842309799532,15.199999809265137,2015,3
2015-03-09,172.5514678955078,172.90756247783182,171.88067567378718,172.0380244934855,89818900,0.004135940015731201,0.004144504819405315,0.08815257754864858,15.0600004196167,2015,3
2015-03-10,169.75233459472656,171.2678341049669,169.71092501842804,171.18502758879842,157121300,-0.016355037101597497,-0.01622201963808456,0.1056979778075975,16.690000534057617,2015,3
2015-03-11,169.35484313964844,170.1829841818961,169.27202398085188,170.00906900299512,110145700,-0.0023443422211403414,-0.0023415963970516707,0.09835582535587069,16.8700008392334,2015,3
2015-03-12,171.50802612304688,171.5742662907018,169.9345504579917,169.984236901948,93993500,0.012633887803776622,0.01271403252178005,0.10894781453175889,15.420000076293945,2015,3
2015-03-13,170.45623779296875,172.19532604836107,169.42106169936847,171.23469223718448,162410900,-0.006151471119952283,-0.0061325895577827305,0.1049277426492911,16.0,2015,3
2015-03-16,172.73362731933594,172.82472332214812,170.48108310109575,171.18500790795596,136099200,0.013272087480687846,0.013360552572638795,0.11509856666962494,15.609999656677246,2015,3
2015-03-17,172.22023010253906,172.60116793520493,171.4086427197753,171.99662846553838,94510400,-0.002976616059333497,-0.002972190330072455,0.11525672290061025,15.65999984741211,2015,3
2015-03-18,174.29051208496094,174.9613040871051,171.1104419231871,171.74811385454498,228808500,0.01194945128579846,0.012021131206184421,0.12347610350517489,13.970000267028809,2015,3
2015-03-19,173.4955291748047,174.29882690791254,173.10630191705437,173.87647957216197,117917300,-0.004571686039451939,-0.004561251789590992,0.1245590150149748,14.069999694824219,2015,3
2015-03-20,175.02699279785156,175.53441435850198,174.26170355262818,174.44470888222912,177715100,0.00878837597822477,0.00882710713256385,0.1267592886113343,13.020000457763672,2015,3
2015-03-23,174.6859130859375,175.60925341996233,174.6859130859375,175.0352833889691,71784500,-0.0019506275823667353,-0.001948726344787266,0.1269534820731181,13.40999984741211,2015,3
2015-03-24,173.70433044433594,175.0186226578226,173.63778191445252,174.56112214072957,77805300,-0.005634975474622653,-0.0056191287795408495,0.12794326606902434,13.619999885559082,2015,3
2015-03-25,171.158935546875,174.14524279752095,171.11735381250836,173.91232923658438,159521700,-0.014762031055008814,-0.014653606452699308,0.13762875859376933,15.4399995803833,2015,3
2015-03-26,170.75128173828125,171.66629534342607,169.79466102806265,170.49341415235105,153067200,-0.0023845675335242922,-0.0023817267108564577,0.13769473803303656,15.800000190734863,2015,3
2015-03-27,171.1422576904297,171.31693646343555,170.443504519906,170.63483629030935,118939000,0.002287122027706539,0.0022897394863934384,0.13799032282991455,15.069999694824219,2015,3
2015-03-30,173.23016357421875,173.52962558919126,172.15709875805342,172.17372636961676,96180400,0.012126008580362979,0.012199826693684024,0.14349927699586057,14.510000228881836,2015,3
2015-03-31,171.71621704101562,173.1053969004978,171.65799501357338,172.406643721356,126768700,-0.008777922247109106,-0.008739508766638648,0.14591998969795317,15.289999961853027,2015,3
2015-04-01,171.10899353027344,171.70791762382157,170.11910474530265,171.6829635109933,137303600,-0.0035424707811841996,-0.0035362036341456404,0.1457339970761587,15.109999656677246,2015,4
2015-04-02,171.7245330810547,172.17371973980016,170.8594149854099,171.0424202482258,86900900,0.0035908985815412226,0.003597353581957341,0.14644740067251044,14.670000076293945,2015,4
2015-04-06,172.8807830810547,173.39651825124892,170.70137296924554,170.83445731802203,114368200,0.006710600706399194,0.006733167237404913,0.13966022220148827,14.739999771118164,2015,4
2015-04-07,172.42330932617188,173.65442551024032,172.39004140458533,172.90577669260682,81236300,-0.002649687811968589,-0.0026461804876735107,0.13926616484074464,14.779999732971191,2015,4
2015-04-08,173.0055694580078,173.44644234245783,172.2569207428978,172.64788540538498,89351900,0.003371233380049316,0.003376922378484748,0.1255367093127962,13.979999542236328,2015,4
2015-04-09,173.7709503173828,174.00386393819525,172.34851446833835,172.83929583413308,85548900,0.004414267163795594,0.0044240243928146405,0.12547730979145594,13.09000015258789,2015,4
2015-04-10,174.71920776367188,174.76080219267658,173.82083409992583,174.02046705060823,72722900,0.005442103684349364,0.005456938829862645,0.11929628710830746,12.579999923706055,2015,4
2015-04-13,173.92897033691406,175.21000771421382,173.87906209753527,174.5778028345144,74436600,-0.004533158809623403,-0.004522899553360493,0.11815547973043071,13.9399995803833,2015,4
2015-04-14,174.26168823242188,174.44469354593394,173.10543431132453,173.72931260025123,75099900,0.0019111253480671591,0.0019129527120369527,0.10904670666887109,13.670000076293945,2015,4
2015-04-15,175.04356384277344,175.55098523943107,174.64428538579418,174.72747421521345,99529300,0.004476754423387585,0.004486790058574108,0.10915848268381137,12.84000015258789,2015,4
2015-04-16,174.99359130859375,175.5010125187639,174.51112419951158,174.71076970104411,68934900,-0.00028552702925254374,-0.000285486270289681,0.10093273849253463,12.600000381469727,2015,4
2015-04-17,172.9806365966797,174.04538777213105,172.1987071756499,173.8041604387327,191113200,-0.011569691112554133,-0.011503019606954101,0.10812252256277859,13.890000343322754,2015,4
2015-04-20,174.56114196777344,174.8938719621486,173.82080694137838,173.90398309355433,92189500,0.009095402995257802,0.009136891863676277,0.1084640635189123,13.300000190734863,2015,4
2015-04-21,174.35316467285156,175.4012754712299,174.05370263148143,175.2432242976131,72559800,-0.0011921398211250823,-0.0011914295047420476,0.10832883556699165,13.25,2015,4
2015-04-22,175.20994567871094,175.39295095352963,173.77085759101533,174.69419777111565,78264600,0.004902020242850336,0.0049140548005939255,0.1076369837064159,12.710000038146973,2015,4
2015-04-23,175.6508331298828,176.29966545157106,174.6942122607432,174.81066901866583,102585900,0.002513177361829692,0.0025163380392820844,0.09156181737251214,12.479999542236328,2015,4
2015-04-24,176.05841064453125,176.3246047504669,175.6092239568068,176.06673714336273,61327400,0.002317696815265608,0.0023203847507347053,0.09057134089637052,12.289999961853027,2015,4
2015-04-27,175.326416015625,176.74885121588545,175.13508422713673,176.62408065194492,79358100,-0.004166347731752171,-0.004157680546055698,0.092727455581949,13.119999885559082,2015,4
2015-04-28,175.8837127685547,175.93362098478943,174.12853523825083,175.30142909109583,86863500,0.0031735828496708618,0.003178623995143015,0.08375798375826074,12.40999984741211,2015,4
2015-04-29,175.16004943847656,175.7589608327745,174.35316595144636,174.99367176429075,125684900,-0.004122929577955101,-0.0041144419724092884,0.07817081342147572,13.390000343322754,2015,4
2015-04-30,173.40489196777344,174.97706470799116,172.70613865547094,174.58609997482478,161304900,-0.010070848191978014,-0.010020307006818996,0.08621532580207354,14.550000190734863,2015,4
2015-05-01,175.28485107421875,175.3264455001387,174.08700268761004,174.18681915554853,103399700,0.010783095057807952,0.010841442159513548,0.09296660307691201,12.699999809265137,2015,5
2015-05-04,175.78399658203125,176.36628059155456,175.6009912229183,175.70912152214729,70927200,0.002843578104311966,0.0028476249074207427,0.09081903723663978,12.850000381469727,2015,5
2015-05-05,173.7709503173828,175.9004662249885,173.6295393828067,175.5427692904863,113326200,-0.011517894608558059,-0.011451817593127855,0.10029068811003633,14.3100004196167,2015,5
2015-05-06,173.05555725097656,174.62773042986032,171.9908057167505,174.31995445768484,135060200,-0.004125371419903102,-0.0041168737645712605,0.100863007929344,15.149999618530273,2015,5
2015-05-07,173.74594116210938,174.17018652430545,172.6229678516267,172.955697863732,88244900,0.003981440831607807,0.003989377296515162,0.10062400910130906,15.130000114440918,2015,5
2015-05-08,176.0335235595703,176.2331692150384,175.33478280468967,175.41797166767765,155877300,0.013080327716450034,0.01316624942234812,0.10938194771228257,12.859999656677246,2015,5
2015-05-11,175.1933135986328,176.25806468783728,175.11845126255614,175.99188326195326,75708100,-0.004784438287774841,-0.004773011094407642,0.10953501535846086,13.850000381469727,2015,5
2015-05-12,174.66925048828125,175.20995252786722,173.53795087828436,174.36147464716103,119727600,-0.0029958249672886635,-0.0029913419615555936,0.10999856703631558,13.859999656677246,2015,5
2015-05-13,174.70257568359375,175.7007784900197,174.46966211852228,175.07690014939882,94667900,0.0001907720824470503,0.00019079028059798553,0.10879087119827373,13.760000228881836,2015,5
2015-05-14,176.52426147460938,176.6157641176975,175.4428700634319,175.71737799269627,95934000,0.010373365208610213,0.010427355085564916,0.11495129631644099,12.739999771118164,2015,5
2015-05-15,176.71554565429688,176.85695649425244,176.23307842177277,176.71554565429688,76510100,0.001083027419471338,0.001083614105446884,0.10583792125392212,12.380000114440918,2015,5
2015-05-18,177.26463317871094,177.51417435447638,176.48270364708046,176.5492521915636,74549700,0.003102365599244358,0.003107182915804252,0.10187288612903761,12.729999542236328,2015,5
2015-05-19,177.20635986328125,177.65555926753893,176.9235381304282,177.3810513411224,72114600,-0.0003287903219078761,-0.0003287362762933732,0.10169845920148508,12.850000381469727,2015,5
2015-05-20,177.0815887451172,177.83023749274426,176.7654864018446,177.3061757537048,76857500,-0.0007043486735152721,-0.0007041006782168013,0.10064939002956091,12.880000114440918,2015,5
2015-05-21,177.59727478027344,177.80523411842364,176.77375123177958,176.94012885656431,64764600,0.0029079060049627585,0.0029121380647794126,0.10076216926876051,12.109999656677246,2015,5
2015-05-22,177.17308044433594,177.63058093249938,177.10653191866064,177.21466216665377,57433500,-0.002391375332481898,-0.002388518272379625,0.10105315835360297,12.130000114440918,2015,5
2015-05-26,175.26815795898438,177.1065244109385,174.85223921076997,176.68227916434677,124308600,-0.01080997810597519,-0.010751760259369969,0.10750688098790905,14.0600004196167,2015,5
2015-05-27,176.931884765625,177.16479831740622,175.31811751911465,175.7257225811501,93214000,0.009447694378215661,0.009492464723854566,0.11218138799805727,13.270000457763672,2015,5
2015-05-28,176.73223876953125,176.84036903661448,176.04181197319468,176.62409580961238,74974600,-0.0011290148138584102,-0.0011283777164201592,0.111115153389413,13.3100004196167,2015,5
2015-05-29,175.63424682617188,176.70731209033644,175.36806530886318,176.66573035123466,124919600,-0.006232122191047744,-0.006212742796696036,0.10705730672696807,13.84000015258789,2015,5
2015-06-01,175.99192810058594,176.63243406287347,175.20167204232382,176.29970402253807,93338800,0.002034441252033347,0.0020365121317602597,0.10035664989587316,13.970000267028809,2015,6
2015-06-02,175.8172149658203,176.50764177283756,174.9105149284553,175.5343931970188,91531000,-0.0009932268820854184,-0.0009927337955282223,0.0999400829450399,14.239999771118164,2015,6
2015-06-03,176.2830047607422,176.90688289736408,175.7922236728796,176.34955328512183,87820900,0.0026457811756006354,0.0026492843434724467,0.09046968098071609,13.65999984741211,2015,6
2015-06-04,174.7940673828125,176.23314311090797,174.47796498168626,175.5759968848596,151882800,-0.008482162027187604,-0.008446289986663968,0.0947820424717664,14.710000038146973,2015,6
2015-06-05,174.49461364746094,175.16840021447948,173.8374546971027,174.6443383544263,121704700,-0.0017146493716029198,-0.0017131802001937313,0.0941614780692948,14.210000038146973,2015,6
2015-06-08,173.4215087890625,174.53618088064647,173.34664644724396,174.38644350417422,89063300,-0.00616877570293094,-0.006149787870051271,0.08346192853789998,15.289999961853027,2015,6
2015-06-09,173.39659118652344,173.9372933856817,172.7643990122124,173.39659118652344,105034700,-0.00014369263071149535,-0.00014368230741990118,0.082099299506788,14.470000267028809,2015,6
2015-06-10,175.47613525390625,175.85878612618887,174.1036083217601,174.16183035218305,134551300,0.011921646717741102,0.011992992786956425,0.09253474568600267,13.220000267028809,2015,6
2015-06-11,176.04177856445312,176.424416715982,175.68408183028492,175.9169953206503,73876400,0.003218292875143114,0.0032234771396602024,0.09313959055329916,12.850000381469727,2015,6
2015-06-12,174.6942596435547,175.91706227982394,174.4197516341026,175.2183215427667,135382400,-0.007683986840816967,-0.007654540484008376,0.08942895989828085,13.779999732971191,2015,6
2015-06-15,173.9456024169922,174.22842422198158,172.84757043126274,173.55463763657374,124384200,-0.004294737686457894,-0.004285528488973012,0.09018375840184291,15.390000343322754,2015,6
2015-06-16,174.8938751220703,174.97706396858496,173.62116446597867,173.79584327368917,85308200,0.005436741549626102,0.005451547448752869,0.09188466830632194,14.8100004196167,2015,6
2015-06-17,175.17665100097656,175.78390149721426,174.15349445962744,175.17665100097656,126708600,0.001615536980737865,0.0016168426636375965,0.09223984798884577,14.5,2015,6
2015-06-18,176.99839782714844,177.46422483733193,175.2099521217295,175.7755955789997,165867900,0.010345781630229077,0.01039948426780768,0.10004547118675902,13.1899995803833,2015,6
2015-06-19,176.21267700195312,176.8312356588325,175.83653181049735,176.7560091714565,130478700,-0.004449023132181793,-0.0044391408896402584,0.10059321251571797,13.960000038146973,2015,6
2015-06-22,177.115478515625,177.70059482505215,176.90650749407396,177.1321997686312,70696000,0.005110283255349071,0.005123363023773031,0.1021277064855761,12.739999771118164,2015,6
2015-06-23,177.24082946777344,177.57519070489957,176.84797574033792,177.32442296569923,68476800,0.0007074854012918758,0.0007077357281191077,0.09382872967509832,12.109999656677246,2015,6
2015-06-24,175.95358276367188,177.34950751918115,175.92850726392928,176.97336226846414,92307300,-0.007289200276473174,-0.007262698487515373,0.09158255341969884,13.260000228881836,2015,6
2015-06-25,175.41860961914062,176.58048782172534,175.34338312329731,176.45511032865318,97107400,-0.0030450534760582256,-0.003040422002942633,0.09207015588663361,14.010000228881836,2015,6
2015-06-26,175.38516235351562,176.02042951258704,174.83347592995116,175.77801604409242,104174800,-0.00019068931635641962,-0.0001906711363043323,0.0894306430729381,14.020000457763672,2015,6
2015-06-29,171.70726013183594,175.39351099709683,171.6320336459103,173.90563875410464,202621300,-0.021193432335256397,-0.020970429723503714,0.11618402098300244,18.850000381469727,2015,6
2015-06-30,172.06671142578125,173.29546181848747,171.5902514653302,173.2452980690375,182925100,0.0020912079137999423,0.0020933960140609997,0.11678255391519858,18.229999542236328,2015,6
2015-07-01,173.44589233398438,173.8889097374112,172.66015950388396,173.6381420409531,135979900,0.007983432259106816,0.0080153848282154,0.12051725066685745,16.09000015258789,2015,7
2015-07-02,173.2870330810547,174.08948697687762,172.86909126656963,173.922312801998,104373700,-0.0009163206168260891,-0.0009159009232907467,0.11707327218209641,16.790000915527344,2015,7
2015-07-06,172.79391479492188,173.57128067258205,171.79921094792178,171.99982766856422,117975400,-0.0028497299425200473,-0.0028456733164918813,0.11730718692156558,17.010000228881836,2015,7
2015-07-07,173.8805389404297,174.00591639943752,170.6122304601734,172.9945042179113,173820200,0.006268865169446283,0.006288555628810588,0.11762851682123607,16.09000015258789,2015,7
2015-07-08,170.9633331298828,172.82735065650917,170.72928665813495,172.54315319146906,164020100,-0.016919398243111096,-0.016777069063181882,0.13230711442567922,19.65999984741211,2015,7
2015-07-09,171.27261352539062,173.32053937393576,171.16395728673342,173.0614046397183,144113100,0.0018074108387806675,0.0018090451902506022,0.12412108991606918,19.969999313354492,2015,7
2015-07-10,173.42919921875,173.847141195784,171.31441383532407,173.27037922674475,129456900,0.0125129242272173,0.012591538419186143,0.13261576336282205,16.829999923706055,2015,7
2015-07-13,175.34341430664062,175.45207056843438,174.64962896091092,174.69142571756055,106069400,0.010976976027195072,0.011037444078123126,0.13616570199983413,13.899999618530273,2015,7
2015-07-14,176.1040496826172,176.41333546152043,175.24309011119044,175.30160811826735,81709600,0.00432859326963543,0.004337975161395891,0.135842686320828,13.369999885559082,2015,7
2015-07-15,176.04550170898438,176.60554236922965,175.56904178267948,176.14580369154305,97914100,-0.00033251767006885934,-0.00033246239219553164,0.1346661068241069,13.229999542236328,2015,7
2015-07-16,177.45809936523438,177.45809936523438,176.85626212392506,177.09866276757114,106683300,0.007992027072959533,0.008024048570040243,0.13735001018445683,12.109999656677246,2015,7
2015-07-17,177.6085968017578,177.66711479342928,177.0402019061939,177.4497768295928,89030000,0.0008477136670974903,0.0008480730778801515,0.13250702677197515,11.949999809265137,2015,7
2015-07-20,177.7005615234375,178.1937299807778,177.38293430331788,177.834306013265,70446800,0.0005176603055595454,0.0005177943147782749,0.13137773141878983,12.25,2015,7
2015-07-21,176.99839782714844,177.82592739564956,176.69747914356392,177.5667926991554,77965000,-0.003959214398586877,-0.003951387042727239,0.1310276318131664,12.220000267028809,2015,7
2015-07-22,176.6807403564453,177.01510150199903,176.2795197363544,176.31294947362298,88667900,-0.0017963036086898168,-0.001794691220952993,0.13114131577582175,12.119999885559082,2015,7
2015-07-23,175.68605041503906,176.91480061758097,175.32662650435347,176.81449864335698,90509100,-0.005645779395712506,-0.0056298719339725745,0.13008154886028575,12.640000343322754,2015,7
2015-07-24,173.86386108398438,175.84490195814018,173.52951260680743,175.78639671419378,117755000,-0.01042601229376243,-0.010371849823875956,0.13486635276143483,13.739999771118164,2015,7
2015-07-27,172.85244750976562,173.48772751549507,172.4094300081794,172.97783776306483,132361100,-0.005834259410773381,-0.00581727316943792,0.13620628168368026,15.600000381469727,2015,7
2015-07-28,174.97557067871094,175.11766940495826,172.86078552440136,173.6883023863461,123544800,0.012208042057513906,0.012282864370927404,0.12031663355135283,13.4399995803833,2015,7
2015-07-29,176.1792449951172,176.40492445434515,174.95884894576088,175.10094767161476,105791300,0.006855546197393262,0.006879099246468012,0.12209520543914622,12.5,2015,7
2015-07-30,176.22103881835938,176.38821303691228,175.05079377933856,175.66935241801707,91304400,0.00023719517467954066,0.00023722330767927957,0.11943839651940573,12.130000114440918,2015,7
2015-07-31,175.95358276367188,176.74767001620285,175.66938526353704,176.72259451646022,103266900,-0.0015188834726626694,-0.0015177305529516794,0.11957189265105726,12.119999885559082,2015,7
2015-08-03,175.36001586914062,175.97857432844478,174.4071090696876,175.92006910847596,113965700,-0.003379131702537358,-0.003373428862363581,0.1197986241080839,12.5600004196167,2015,8
2015-08-04,175.0173797607422,175.7445946917955,174.53256555518115,175.28485598354138,81820800,-0.0019558123434503232,-0.001953900988775681,0.1183096278146248,13.0,2015,8
2015-08-05,175.59413146972656,176.6306193101824,175.30992125919204,175.91175866861994,85786800,0.0032899788554479163,0.003295396775867765,0.0994907748462889,12.510000228881836,2015,8
2015-08-06,174.15638732910156,175.8866600881819,173.57125849064948,175.77799111739955,116030800,-0.008221587457177791,-0.008187882639306032,0.10507332558814785,13.770000457763672,2015,8
2015-08-07,173.8220672607422,174.14806149557737,172.91931105168084,173.997608504689,117858000,-0.0019214992584354448,-0.001919654360581169,0.09588642846922805,13.390000343322754,2015,8
2015-08-10,176.01210021972656,176.09568096708327,174.93380271583044,174.93380271583044,80270700,0.01252056987266533,0.012599280364668619,0.09833136926924682,12.229999542236328,2015,8
2015-08-11,174.42384338378906,175.09255286876916,173.66318618519202,174.67461103497817,126081400,-0.00906452514316304,-0.009023566186386,0.10226917898463056,13.710000038146973,2015,8
2015-08-12,174.63284301757812,174.81673847505203,171.6570987123818,173.11989537119487,172123700,0.001197511274858046,0.0011982285777822899,0.1024423757413243,13.609999656677246,2015,8
2015-08-13,174.41549682617188,175.15943281292616,173.87216476555253,174.4740020531035,89383300,-0.0012453645795555157,-0.001244589434900134,0.09753237255204174,13.489999771118164,2015,8
2015-08-14,175.05078125,175.12600772977814,174.0811529953894,174.22325170871736,72786500,0.0036357449258049793,0.0036423622636081454,0.09867699410368448,12.829999923706055,2015,8
2015-08-17,176.02874755859375,176.02874755859375,173.9975562639797,174.45729485573594,79072600,0.005571209699704527,0.005586757748867521,0.1011214849930039,13.020000457763672,2015,8
2015-08-18,175.5188751220703,176.1039912257194,175.28482868061067,175.75292156352995,71692700,-0.0029007324251067957,-0.0028965293657714497,0.10070638765771531,13.789999961853027,2015,8
2015-08-19,174.13131713867188,175.54395002898568,173.32050884254755,174.77493847324834,172946000,-0.007936876902063364,-0.007905463058793027,0.10412065099629567,15.25,2015,8
2015-08-20,170.49520874023438,174.1062198915979,170.4366907558024,172.61834784366275,194327900,-0.021102515675390596,-0.020881415578691276,0.1259692190111241,19.139999389648438,2015,8
2015-08-21,165.3628692626953,170.47011903660675,165.10374736369604,168.62281049941635,346588500,-0.03056492826263589,-0.03010254373399235,0.16045904996400473,28.030000686645508,2015,8
2015-08-24,158.3999786376953,165.0703277288356,152.46519861065372,156.71985680685256,507244300,-0.04301892231850995,-0.042106735665905504,0.21552612240295746,40.7400016784668,2015,8
2015-08-25,156.5359649658203,163.37348842234678,156.2434005299375,163.35676717483423,369833100,-0.011837552850599061,-0.011767764667055425,0.20776252596687417,36.02000045776367,2015,8
2015-08-26,162.5459747314453,162.82180517053467,157.4554325277485,160.55656714024025,339257000,0.03767509151266936,0.03839379510604668,0.2555189602674543,30.31999969482422,2015,8
2015-08-27,166.56655883789062,166.69193629886527,163.17287284538895,164.68582039582773,274143900,0.024434099141415172,0.024735057961835283,0.2745981463225609,26.100000381469727,2015,8
2015-08-28,166.57496643066406,167.04305944097825,165.43816365365336,165.92297791564388,160414400,5.0474600957994486e-05,5.047587482209792e-05,0.2747530210367295,26.049999237060547,2015,8
2015-08-31,165.2291717529297,166.44956787940615,164.67748530858103,165.5969627158288,163298800,-0.008112026963214678,-0.00807921326098271,0.27541217348663616,28.43000030517578,2015,8
