Date,actual_return,rf_signal,rf_proba,vix,rf_static_return,bh_return,random_return,random_signal,wf_signal,wf_proba,wf_return,vix_signal,vix_return,combined_signal,combined_return,year,eq_bh,eq_random,eq_static,eq_wf,eq_vix,eq_combined,dd_static,dd_vix,dd_bh
2021-10-14,0.0168204928355613,1,0.5012774877889474,16.860000610351562,0.0168204928355613,0.0168204928355613,0.0168204928355613,1,1.0,0.5416045177162914,0.0168204928355613,1,0.0168204928355613,1,0.0168204928355613,2021,1.1945062655160497,0.9977205187302669,1.040762566451847,1.0238799217812034,1.1361690557567958,1.116622748978302,-0.03177635290156006,0.0,-0.020460298506431655
2021-10-15,0.0076158238812022,0,0.466228357402306,16.299999237060547,-0.0005,0.0076158238812022,-0.0005,0,0.0,0.4617895052090478,-0.0005,0,-0.0005,0,-0.0005,2021,1.2036034148592125,0.9972216584709018,1.040242185168621,1.0233679818203127,1.1356009712289175,1.116064437603813,-0.0322604647251093,-0.000499999999999981,-0.013000296655211204
2021-10-18,0.0029605563262569,0,0.4176909824481933,16.309999465942383,0.0,0.0029605563262569,0.0,0,0.0,0.4569263931256841,0.0,0,0.0,0,0.0,2021,1.2071667505633783,0.9972216584709018,1.040242185168621,1.0233679818203127,1.1356009712289175,1.116064437603813,-0.0322604647251093,-0.000499999999999981,-0.01007822843946016
2021-10-19,0.0077149720970832,0,0.3662718283900419,15.699999809265137,0.0,0.0077149720970832,0.0,0,0.0,0.4585577825962257,0.0,0,0.0,0,0.0,2021,1.2164800083605014,0.9972216584709018,1.040242185168621,1.0233679818203127,1.1356009712289175,1.116064437603813,-0.0322604647251093,-0.000499999999999981,-0.002441009593575386
2021-10-20,0.0039275487950336,0,0.40406259292253355,15.489999771118164,0.0,0.0039275487950336,0.0034275487950336,1,0.0,0.44148105895917994,0.0,0,0.0,0,0.0,2021,1.2212577929515203,1.0006396843647754,1.040242185168621,1.0233679818203127,1.1356009712289175,1.116064437603813,-0.0322604647251093,-0.000499999999999981,0.0
2021-10-21,0.002608265851953,0,0.38370997890532804,15.010000228881836,0.0,0.002608265851953,-0.0005,0,0.0,0.3860060002361647,0.0,0,0.0,0,0.0,2021,1.2244431579493074,1.000139364522593,1.040242185168621,1.0233679818203127,1.1356009712289175,1.116064437603813,-0.0322604647251093,-0.000499999999999981,0.0
2021-10-22,-0.0010361404530361,0,0.4984593190323529,15.43000030517578,-0.0,-0.0010361404530361,-0.0,0,1.0,0.541868419931838,-0.0015361404530361,0,-0.0,1,-0.0015361404530361,2021,1.2231744628609127,1.000139364522593,1.040242185168621,1.0217959448650966,1.1356009712289175,1.1143500058730147,-0.0322604647251093,-0.000499999999999981,-0.0010361404530361967
2021-10-25,0.0053628257704225,0,0.4828740927046399,15.239999771118164,0.0,0.0053628257704225,0.0048628257704224995,1,1.0,0.5054481330204699,0.0053628257704225,0,0.0,1,0.0053628257704225,2021,1.229734134392066,1.0050028679984075,1.040242185168621,1.0272756584903324,1.1356009712289175,1.120326070801781,-0.0322604647251093,-0.000499999999999981,0.0
2021-10-26,0.0008999161156746,1,0.5832274961309708,15.979999542236328,0.00039991611567459994,0.0008999161156746,-0.0005,0,1.0,0.5812092470889034,0.0008999161156746,1,0.00039991611567459994,1,0.0008999161156746,2021,1.2308407919576005,1.0045003665644083,1.0406581947826745,1.0282001204106481,1.1360551163582877,1.121334270287706,-0.0318734500891774,-0.00010028384238314635,0.0
2021-10-27,-0.0044301738541707,0,0.4950283055885631,16.979999542236328,-0.0005,-0.0044301738541707,-0.004930173854170701,1,1.0,0.5317565608156258,-0.0044301738541707,0,-0.0005,1,-0.0044301738541707,2021,1.2253879532624232,0.9995480051206675,1.0401378656852833,1.0236450151203498,1.1354870888001087,1.1163665645216918,-0.03235751336413267,-0.0006002337004618052,-0.0044301738541707
